mention_id,song_id,brand_id,brand_alias,context,char_start,char_end,sentiment,detection_method
6982,6900981,3,gucci,he was a trapper bitch im always on a flip gucci,901,906,,regex
6983,1113007,3,gucci,ghetto australia lock up my mayor salute my failures its gucci im from the ghetto so im a tell ya,577,582,,regex
6984,1558883,3,gucci,spent on it nigga that aint yo business humongous enourmous gucci ridin jurassic 26 inches beatin hard in traffic windows tinted,686,691,,regex
6985,21900,36,guess,nuttin to it your man wont beat it up well guess what ill do it ill do it ill do it,408,413,,regex
6986,53264,3,gucci,like dracula diamonds on spectacular flipping this work like spatulas gucci man and im a bachelor trapezoid so im paranoid all,590,595,,regex
6987,690710,3,gucci,till the month of may million dollar man call me gucci dibiase every week come to the mall reinup versace so,562,567,,regex
6988,690710,10,versace,me gucci dibiase every week come to the mall reinup versace so if you hatin on gucci mane gon and get,611,618,,regex
6989,690710,3,gucci,till the month of may million dollar man call me gucci dibiase every week come to the mall reinup versace so,638,643,,regex
6990,9932035,3,gucci,a problem booked up to million dollar man call me gucci mall nothing but versace so what you hating on gucci,522,527,,regex
6991,9932035,10,versace,to million dollar man call me gucci mall nothing but versace so what you hating on gucci mane go and get,545,552,,regex
6992,9932035,3,gucci,a problem booked up to million dollar man call me gucci mall nothing but versace so what you hating on gucci,575,580,,regex
6993,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,5,10,,regex
6994,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,49,54,,regex
6995,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,68,73,,regex
6996,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,100,105,,regex
6997,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,132,137,,regex
6998,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,164,169,,regex
6999,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,196,201,,regex
7000,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,228,233,,regex
7001,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,260,265,,regex
7002,5963977,3,gucci,yeah gucci don p whats hannenin whats trapnnenin gucci go ham on,292,297,,regex
7003,3724928,2,lv,hardball spongebob flip flop paint job louis v flip flops lv tank top top drop off chop porkchop paint job boss,65,67,,regex
7004,3724928,2,lv,hardball spongebob flip flop paint job louis v flip flops lv tank top top drop off chop porkchop paint job boss,215,217,,regex
7005,21912,26,coach,big corey off cam west side go head what up coach k what up yusef what up twin chorus gucci mane,78,83,,regex
7006,21912,3,gucci,up coach k what up yusef what up twin chorus gucci mane greg street go head go head go head wayne,120,125,,regex
7007,21912,3,gucci,up coach k what up yusef what up twin chorus gucci mane greg street go head go head go head wayne,310,315,,regex
7008,21912,3,gucci,up coach k what up yusef what up twin chorus gucci mane greg street go head go head go head wayne,1219,1224,,regex
7009,9215471,3,gucci,dig the girl so i gave her a ticket to gucci world,802,807,,regex
7010,10765569,3,gucci,intro gucci mane dj drama youre a big gucci mane fan where,6,11,,regex
7011,10765569,3,gucci,intro gucci mane dj drama youre a big gucci mane fan where,38,43,,regex
7012,10765569,3,gucci,intro gucci mane dj drama youre a big gucci mane fan where,251,256,,regex
7013,118517,3,gucci,car that i aint got your nigga lost it but gucci bout to lose his top she found it sexy that,766,771,,regex
7014,741587,3,gucci,gogo gadget gogo gadget gogo gadget gucci gogo gadget gucci gogo gadget gucci go go gadget go,36,41,,regex
7015,741587,3,gucci,gogo gadget gogo gadget gogo gadget gucci gogo gadget gucci gogo gadget gucci go go gadget go,54,59,,regex
7016,741587,3,gucci,gogo gadget gogo gadget gogo gadget gucci gogo gadget gucci gogo gadget gucci go go gadget go,72,77,,regex
7017,741587,3,gucci,gogo gadget gogo gadget gogo gadget gucci gogo gadget gucci gogo gadget gucci go go gadget go,651,656,,regex
7018,741587,3,gucci,gogo gadget gogo gadget gogo gadget gucci gogo gadget gucci gogo gadget gucci go go gadget go,679,684,,regex
7019,741587,3,gucci,gogo gadget gogo gadget gogo gadget gucci gogo gadget gucci gogo gadget gucci go go gadget go,699,704,,regex
7020,2379709,3,gucci,look me in my eyes they go for 30 well gucci gotem for 29 blue and orange vert same color auburn,263,268,,regex
7021,2430607,3,gucci,aye gucci you know we got this new spot we been trapping,4,9,,regex
7022,2430607,3,gucci,aye gucci you know we got this new spot we been trapping,267,272,,regex
7023,2430607,3,gucci,aye gucci you know we got this new spot we been trapping,394,399,,regex
7024,2430607,3,gucci,aye gucci you know we got this new spot we been trapping,407,412,,regex
7025,2430607,3,gucci,aye gucci you know we got this new spot we been trapping,518,523,,regex
7026,2430607,3,gucci,aye gucci you know we got this new spot we been trapping,870,875,,regex
7027,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,6,11,,regex
7028,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,29,34,,regex
7029,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,46,51,,regex
7030,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,1093,1098,,regex
7031,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,1266,1271,,regex
7032,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,1363,1368,,regex
7033,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,1658,1663,,regex
7034,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,1706,1711,,regex
7035,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,1716,1721,,regex
7036,4162689,3,gucci,intro gucci mane q6 yeah its gucci nigga this gucci nigga mixtape,1726,1731,,regex
7037,437190,3,gucci,call that street life vvs diamonds everybody say goodnight chorus gucci mane oj da juiceman twenty bricks a night make your,392,397,,regex
7038,2456082,3,gucci,she gorgeous your girlfriend so fine shawty gorgeous she gorgeous gucci mane la flare my flow is gorgeous its gorgeous gucci,283,288,,regex
7039,2456082,3,gucci,she gorgeous your girlfriend so fine shawty gorgeous she gorgeous gucci mane la flare my flow is gorgeous its gorgeous gucci,336,341,,regex
7040,2456082,3,gucci,she gorgeous your girlfriend so fine shawty gorgeous she gorgeous gucci mane la flare my flow is gorgeous its gorgeous gucci,697,702,,regex
7041,2456082,3,gucci,she gorgeous your girlfriend so fine shawty gorgeous she gorgeous gucci mane la flare my flow is gorgeous its gorgeous gucci,789,794,,regex
7042,2456082,3,gucci,she gorgeous your girlfriend so fine shawty gorgeous she gorgeous gucci mane la flare my flow is gorgeous its gorgeous gucci,1168,1173,,regex
7043,2456082,3,gucci,she gorgeous your girlfriend so fine shawty gorgeous she gorgeous gucci mane la flare my flow is gorgeous its gorgeous gucci,1221,1226,,regex
7044,118135,3,gucci,wop yeah huh wop its guwop its gucci im in the atl im hot as hell with no,31,36,,regex
7045,3915373,3,gucci,hey excuse me is this mr gucci mane and im teaming that with own me dj scream,25,30,,regex
7046,2933329,3,gucci,motherfuckers not to fuck with me mike will made it gucci mane and im a one man band big papa i,111,116,,regex
7047,6257695,3,gucci,twenty eight its coming go get it its greg street gucci classics get this on twitter and gucci team 1017 and,129,134,,regex
7048,6257695,3,gucci,twenty eight its coming go get it its greg street gucci classics get this on twitter and gucci team 1017 and,168,173,,regex
7049,6257695,3,gucci,twenty eight its coming go get it its greg street gucci classics get this on twitter and gucci team 1017 and,240,245,,regex
7050,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,21,26,,regex
7051,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,44,49,,regex
7052,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,67,72,,regex
7053,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,94,99,,regex
7054,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,117,122,,regex
7055,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,140,145,,regex
7056,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,167,172,,regex
7057,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,190,195,,regex
7058,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,213,218,,regex
7059,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,239,244,,regex
7060,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,262,267,,regex
7061,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,285,290,,regex
7062,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,381,386,,regex
7063,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,395,400,,regex
7064,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,675,680,,regex
7065,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,728,733,,regex
7066,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,772,777,,regex
7067,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,792,797,,regex
7068,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,814,819,,regex
7069,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,836,841,,regex
7070,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,862,867,,regex
7071,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,882,887,,regex
7072,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,903,908,,regex
7073,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,939,944,,regex
7074,5726621,3,gucci,hell yeah where that gucci let me hear that gucci please play that gucci hell,951,956,,regex
7075,5835625,3,gucci,wassup wassup holiday what up gucci shit man just let count down the fucking days till,30,35,,regex
7076,5835625,3,gucci,wassup wassup holiday what up gucci shit man just let count down the fucking days till,194,199,,regex
7077,50913,3,gucci,its gucci two times say it two times gucci gucci two times,4,9,,regex
7078,50913,3,gucci,its gucci two times say it two times gucci gucci two times,37,42,,regex
7079,50913,3,gucci,its gucci two times say it two times gucci gucci two times,43,48,,regex
7080,50913,3,gucci,its gucci two times say it two times gucci gucci two times,76,81,,regex
7081,50913,3,gucci,its gucci two times say it two times gucci gucci two times,82,87,,regex
7082,50913,3,gucci,its gucci two times say it two times gucci gucci two times,115,120,,regex
7083,50913,3,gucci,its gucci two times say it two times gucci gucci two times,121,126,,regex
7084,50913,3,gucci,its gucci two times say it two times gucci gucci two times,154,159,,regex
7085,50913,3,gucci,its gucci two times say it two times gucci gucci two times,160,165,,regex
7086,50913,3,gucci,its gucci two times say it two times gucci gucci two times,193,198,,regex
7087,50913,3,gucci,its gucci two times say it two times gucci gucci two times,199,204,,regex
7088,50913,3,gucci,its gucci two times say it two times gucci gucci two times,232,237,,regex
7089,50913,3,gucci,its gucci two times say it two times gucci gucci two times,238,243,,regex
7090,50913,3,gucci,its gucci two times say it two times gucci gucci two times,271,276,,regex
7091,50913,3,gucci,its gucci two times say it two times gucci gucci two times,277,282,,regex
7092,50913,3,gucci,its gucci two times say it two times gucci gucci two times,310,315,,regex
7093,50913,3,gucci,its gucci two times say it two times gucci gucci two times,316,321,,regex
7094,50913,3,gucci,its gucci two times say it two times gucci gucci two times,349,354,,regex
7095,50913,3,gucci,its gucci two times say it two times gucci gucci two times,355,360,,regex
7096,50913,3,gucci,its gucci two times say it two times gucci gucci two times,388,393,,regex
7097,50913,3,gucci,its gucci two times say it two times gucci gucci two times,394,399,,regex
7098,50913,3,gucci,its gucci two times say it two times gucci gucci two times,427,432,,regex
7099,50913,3,gucci,its gucci two times say it two times gucci gucci two times,433,438,,regex
7100,50913,3,gucci,its gucci two times say it two times gucci gucci two times,466,471,,regex
7101,50913,3,gucci,its gucci two times say it two times gucci gucci two times,472,477,,regex
7102,50913,3,gucci,its gucci two times say it two times gucci gucci two times,505,510,,regex
7103,50913,3,gucci,its gucci two times say it two times gucci gucci two times,511,516,,regex
7104,50913,3,gucci,its gucci two times say it two times gucci gucci two times,544,549,,regex
7105,50913,3,gucci,its gucci two times say it two times gucci gucci two times,550,555,,regex
7106,50913,3,gucci,its gucci two times say it two times gucci gucci two times,583,588,,regex
7107,50913,3,gucci,its gucci two times say it two times gucci gucci two times,589,594,,regex
7108,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,4,9,,regex
7109,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,18,23,,regex
7110,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,24,29,,regex
7111,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,42,47,,regex
7112,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,56,61,,regex
7113,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,62,67,,regex
7114,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,80,85,,regex
7115,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,94,99,,regex
7116,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,100,105,,regex
7117,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,118,123,,regex
7118,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,132,137,,regex
7119,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,138,143,,regex
7120,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,156,161,,regex
7121,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,170,175,,regex
7122,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,176,181,,regex
7123,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,194,199,,regex
7124,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,208,213,,regex
7125,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,214,219,,regex
7126,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,232,237,,regex
7127,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,246,251,,regex
7128,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,252,257,,regex
7129,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,270,275,,regex
7130,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,284,289,,regex
7131,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,290,295,,regex
7132,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,304,309,,regex
7133,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,326,331,,regex
7134,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,340,345,,regex
7135,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,359,364,,regex
7136,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,369,374,,regex
7137,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,429,434,,regex
7138,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,449,454,,regex
7139,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,474,479,,regex
7140,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,544,549,,regex
7141,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,601,606,,regex
7142,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,619,624,,regex
7143,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,631,636,,regex
7144,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,642,647,,regex
7145,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,693,698,,regex
7146,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,725,730,,regex
7147,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,736,741,,regex
7148,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,782,787,,regex
7149,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,835,840,,regex
7150,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,845,850,,regex
7151,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,859,864,,regex
7152,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,865,870,,regex
7153,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,883,888,,regex
7154,1270128,3,gucci,ayy gucci bandana gucci gucci bandana ayy gucci bandana gucci gucci bandana,897,902,,regex
7155,6917694,3,gucci,he escaped from hell eleven twelve he escaped from hell gucci mane got long money thats what these bitches say and,218,223,,regex
7156,6917694,3,gucci,he escaped from hell eleven twelve he escaped from hell gucci mane got long money thats what these bitches say and,856,861,,regex
7157,8462708,3,gucci,these niggas up finesse two of em verse 1 finesse2tymes gucci mane a million dollars dont excite me model bitches cant,71,76,,regex
7158,2972512,3,gucci,yeah yeah gucci mane laflare big cat laflare baby check it its obvious,10,15,,regex
7159,2972512,3,gucci,yeah yeah gucci mane laflare big cat laflare baby check it its obvious,109,114,,regex
7160,2972512,3,gucci,yeah yeah gucci mane laflare big cat laflare baby check it its obvious,382,387,,regex
7161,2972512,3,gucci,yeah yeah gucci mane laflare big cat laflare baby check it its obvious,1260,1265,,regex
7162,2972512,3,gucci,yeah yeah gucci mane laflare big cat laflare baby check it its obvious,1448,1453,,regex
7163,4161101,3,gucci,had never seen gunshot yo yo what up this big gucci gucci 1017 you can call me we here brick squad,244,249,,regex
7164,4161101,3,gucci,had never seen gunshot yo yo what up this big gucci gucci 1017 you can call me we here brick squad,250,255,,regex
7165,4161101,3,gucci,had never seen gunshot yo yo what up this big gucci gucci 1017 you can call me we here brick squad,481,486,,regex
7166,7146786,3,gucci,gucci mane dj drama drama you know how we rocking man,0,5,,regex
7167,7146786,3,gucci,gucci mane dj drama drama you know how we rocking man,265,270,,regex
7168,7146786,3,gucci,gucci mane dj drama drama you know how we rocking man,430,435,,regex
7169,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,0,5,,regex
7170,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,6,11,,regex
7171,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,12,17,,regex
7172,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,18,23,,regex
7173,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,24,29,,regex
7174,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,30,35,,regex
7175,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,57,62,,regex
7176,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,63,68,,regex
7177,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,69,74,,regex
7178,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,75,80,,regex
7179,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,81,86,,regex
7180,5725536,1,chanel,the jury and the jail and the motherfuckin cell know chanel and its gucci you can tell you can smell im,722,728,,regex
7181,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,737,742,,regex
7182,5725536,3,gucci,gucci gucci gucci gucci gucci gucci just gave me ms haha,806,811,,regex
7183,11146533,3,gucci,gucci atlanta records asylum whats happenin its gucci mane nigga q,0,5,,regex
7184,11146533,3,gucci,gucci atlanta records asylum whats happenin its gucci mane nigga q,48,53,,regex
7185,11146533,3,gucci,gucci atlanta records asylum whats happenin its gucci mane nigga q,377,382,,regex
7186,444845,3,gucci,this feature via noisey here hey whats hattin its big gucci i make music i make money i make enemies but,195,200,,regex
7187,477031,3,gucci,nigga thats what you get for talking all that shit gucci well gucci like to drank gucci like to smoke well,604,609,,regex
7188,477031,3,gucci,nigga thats what you get for talking all that shit gucci well gucci like to drank gucci like to smoke well,615,620,,regex
7189,477031,3,gucci,nigga thats what you get for talking all that shit gucci well gucci like to drank gucci like to smoke well,635,640,,regex
7190,477031,3,gucci,nigga thats what you get for talking all that shit gucci well gucci like to drank gucci like to smoke well,660,665,,regex
7191,477031,3,gucci,nigga thats what you get for talking all that shit gucci well gucci like to drank gucci like to smoke well,712,717,,regex
7192,477031,3,gucci,nigga thats what you get for talking all that shit gucci well gucci like to drank gucci like to smoke well,775,780,,regex
7193,477031,3,gucci,nigga thats what you get for talking all that shit gucci well gucci like to drank gucci like to smoke well,1120,1125,,regex
7194,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,14,19,,regex
7195,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,104,109,,regex
7196,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,110,115,,regex
7197,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,116,121,,regex
7198,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,222,227,,regex
7199,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,235,240,,regex
7200,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,248,253,,regex
7201,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,254,259,,regex
7202,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,260,265,,regex
7203,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,273,278,,regex
7204,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,286,291,,regex
7205,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,292,297,,regex
7206,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,298,303,,regex
7207,2824442,3,gucci,huh mwah burr gucci please tell me that you love me can i be,404,409,,regex
7208,3919168,3,gucci,is the greatest rapper alive survey says thats a lie gucci mane is not the hottest rapper in atlanta survey says,182,187,,regex
7209,3919168,3,gucci,is the greatest rapper alive survey says thats a lie gucci mane is not the hottest rapper in atlanta survey says,289,294,,regex
7210,3919168,3,gucci,is the greatest rapper alive survey says thats a lie gucci mane is not the hottest rapper in atlanta survey says,426,431,,regex
7211,3448924,3,gucci,eastside what it do man westside northside man its big gucci nigga you know how we rockin nigga so icy boys,313,318,,regex
7212,3919169,3,gucci,ugly ima get a plastic surgeon make me look like gucci gucci im sorry please dont fuck my girl again i,261,266,,regex
7213,3919169,3,gucci,ugly ima get a plastic surgeon make me look like gucci gucci im sorry please dont fuck my girl again i,267,272,,regex
7214,458042,3,gucci,of haters out here i heard on the internet that gucci mane la flare gucci me i wasnt hot listen i,79,84,,regex
7215,458042,3,gucci,of haters out here i heard on the internet that gucci mane la flare gucci me i wasnt hot listen i,99,104,,regex
7216,3915404,3,gucci,its gucci in this motherfucker dj holiday 1017 bricksquad you know how,4,9,,regex
7217,3915404,3,gucci,its gucci in this motherfucker dj holiday 1017 bricksquad you know how,309,314,,regex
7218,3919173,3,gucci,up man ayy everybody out there public service announcement man gucci out here getting money man so icey boys good man,82,87,,regex
7219,12558829,3,gucci,yeah wop its gucci huh got me a new fun bitch she come with,13,18,,regex
7220,12558829,3,gucci,yeah wop its gucci huh got me a new fun bitch she come with,421,426,,regex
7221,12558829,3,gucci,yeah wop its gucci huh got me a new fun bitch she come with,514,519,,regex
7222,7139915,3,gucci,holiday i know these bust ass n that your boy gucci getting burning they said success with no evie is that,50,55,,regex
7223,7139915,3,gucci,holiday i know these bust ass n that your boy gucci getting burning they said success with no evie is that,308,313,,regex
7224,4161123,3,gucci,intro gucci mane dj holiday what it do its gucci we outta,6,11,,regex
7225,4161123,3,gucci,intro gucci mane dj holiday what it do its gucci we outta,43,48,,regex
7226,5835627,3,gucci,hey man its gucci mane no pain no pressure man for this part for,12,17,,regex
7227,5835627,3,gucci,hey man its gucci mane no pain no pressure man for this part for,201,206,,regex
7228,5835627,3,gucci,hey man its gucci mane no pain no pressure man for this part for,256,261,,regex
7229,2067490,3,gucci,lil friend fuckin mulianis say hi to my lil friend gucci terintino in this mother fucker hah gucci its the last,120,125,,regex
7230,2067490,3,gucci,lil friend fuckin mulianis say hi to my lil friend gucci terintino in this mother fucker hah gucci its the last,162,167,,regex
7231,2067490,3,gucci,lil friend fuckin mulianis say hi to my lil friend gucci terintino in this mother fucker hah gucci its the last,635,640,,regex
7232,51407,3,gucci,cut and im in the 6 screaming bricks r us gucci gucci mane the eskimo burr you bitch i drop 100,665,670,,regex
7233,51407,3,gucci,cut and im in the 6 screaming bricks r us gucci gucci mane the eskimo burr you bitch i drop 100,671,676,,regex
7234,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,105,110,,regex
7235,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,120,125,,regex
7236,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,150,155,,regex
7237,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,253,258,,regex
7238,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,543,548,,regex
7239,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,668,673,,regex
7240,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,774,779,,regex
7241,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,880,885,,regex
7242,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,986,991,,regex
7243,1242,3,gucci,the world is very different now you know why its gucci time big gucci trap boys call me brick gucci dime,1092,1097,,regex
7244,51991,36,guess,see you if being filthy rich is a crime i guess im guilty bitch i guess im guilty bitch i killed,71,76,,regex
7245,51991,36,guess,see you if being filthy rich is a crime i guess im guilty bitch i guess im guilty bitch i killed,95,100,,regex
7246,51991,36,guess,see you if being filthy rich is a crime i guess im guilty bitch i guess im guilty bitch i killed,173,178,,regex
7247,51991,36,guess,see you if being filthy rich is a crime i guess im guilty bitch i guess im guilty bitch i killed,197,202,,regex
7248,522395,3,gucci,og so you can not hit my og weed big gucci but lvs all over me thats irony so make your,390,395,,regex
7249,2820063,3,gucci,mike will madeit i cant wait zaytoven chorus young thug gucci mane dream its a young nigga dream yeah money talk,176,181,,regex
